run,dataset,task,split,item_id,language,language_name,dimension,human_label,human_label_text,candidate_chars,source_chars,reference_chars,has_source,has_reference,summary_model,wmt_system,wmt_year,wmt_human_score
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_014047_1shot,es-ES,Spanish,comprehensibility,0,no,89,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_010331_mt5_xxl,es-ES,Spanish,comprehensibility,1,yes,113,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_004944_mt5_small,es-ES,Spanish,grammar,1,yes,70,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_014547_finetuned,es-ES,Spanish,grammar,0,no,114,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_014037_1shot,es-ES,Spanish,grammar,0,no,360,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_002300_mt5_xxl,es-ES,Spanish,grammar,1,yes,144,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_013953_1shot,es-ES,Spanish,grammar,0,no,95,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_014563_finetuned,es-ES,Spanish,grammar,0,no,89,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_014014_1shot,es-ES,Spanish,grammar,0,no,233,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_016984_1shot,es-ES,Spanish,grammar,0,no,112,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_007633_mt5_xxl,es-ES,Spanish,grammar,1,yes,151,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_014598_finetuned,es-ES,Spanish,grammar,0,no,61,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_008067_reference,es-ES,Spanish,grammar,1,yes,201,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_004772_mt5_small,es-ES,Spanish,grammar,1,yes,140,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_013969_1shot,es-ES,Spanish,grammar,0,no,96,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_004839_mt5_small,es-ES,Spanish,grammar,0,no,199,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_014640_finetuned,es-ES,Spanish,grammar,0,no,113,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_014539_finetuned,es-ES,Spanish,grammar,0,no,123,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_012520_finetuned,es-ES,Spanish,grammar,1,yes,79,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_001030_reference,es-ES,Spanish,grammar,1,yes,127,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_018128_finetuned,es-ES,Spanish,grammar,1,yes,218,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_017021_1shot,es-ES,Spanish,grammar,1,yes,345,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_007635_mt5_small,es-ES,Spanish,grammar,1,yes,33,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_012413_finetuned,es-ES,Spanish,grammar,1,yes,79,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_014555_finetuned,es-ES,Spanish,grammar,0,no,93,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_006404_mt5_xxl,es-ES,Spanish,grammar,0,no,291,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_grammar_018131_finetuned,es-ES,Spanish,grammar,1,yes,483,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_000348_mt5_small_250steps,tr,Turkish,comprehensibility,0,no,122,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_000337_mt5_small_250steps,tr,Turkish,comprehensibility,0,no,131,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_015076_finetuned,tr,Turkish,comprehensibility,1,yes,18,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_008456_mt5_small_250steps,tr,Turkish,comprehensibility,0,no,902,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_000815_mt5_small_250steps,tr,Turkish,comprehensibility,1,yes,85,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_004198_mt5_small,tr,Turkish,comprehensibility,1,yes,87,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_016244_1shot,tr,Turkish,comprehensibility,1,yes,254,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_003496_mt5_small,tr,Turkish,comprehensibility,0,no,98,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_004231_mt5_small,tr,Turkish,comprehensibility,0,no,142,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_010439_mt5_small,tr,Turkish,comprehensibility,1,yes,104,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_004254_mt5_small,tr,Turkish,comprehensibility,1,yes,96,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_016183_1shot,tr,Turkish,comprehensibility,0,no,26,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_014956_finetuned,tr,Turkish,comprehensibility,1,yes,42,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_008853_mt5_small,tr,Turkish,comprehensibility,0,no,104,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_017511_1shot,tr,Turkish,comprehensibility,1,yes,514,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_004304_mt5_xxl,tr,Turkish,comprehensibility,0,no,323,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_000426_mt5_small_250steps,tr,Turkish,comprehensibility,0,no,903,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_004173_mt5_xxl,tr,Turkish,comprehensibility,0,no,691,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_016208_1shot,tr,Turkish,comprehensibility,1,yes,106,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_017404_1shot,tr,Turkish,comprehensibility,1,yes,231,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_008833_mt5_small_250steps,tr,Turkish,comprehensibility,1,yes,66,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_017403_1shot,tr,Turkish,comprehensibility,0,no,653,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_003624_mt5_xxl,tr,Turkish,comprehensibility,0,no,458,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_001473_mt5_xxl,tr,Turkish,comprehensibility,1,yes,178,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_comprehensibility_015116_finetuned,tr,Turkish,comprehensibility,0,no,221,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_014913_finetuned,tr,Turkish,grammar,0,no,376,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_004298_reference,tr,Turkish,grammar,0,no,90,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_000813_reference,tr,Turkish,grammar,1,yes,86,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_006835_mt5_xxl,tr,Turkish,grammar,1,yes,174,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_008759_mt5_xxl,tr,Turkish,grammar,1,yes,92,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_001438_mt5_xxl,tr,Turkish,grammar,1,yes,239,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_003568_mt5_small,tr,Turkish,grammar,0,no,94,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_010432_mt5_small_250steps,tr,Turkish,grammar,0,no,54,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_000814_reference,tr,Turkish,grammar,1,yes,32,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_005184_reference,tr,Turkish,grammar,0,no,168,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_007759_mt5_small,tr,Turkish,grammar,0,no,88,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_008476_mt5_small,tr,Turkish,grammar,0,no,82,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_003694_reference,tr,Turkish,grammar,1,yes,196,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_001556_reference,tr,Turkish,grammar,0,no,217,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_007792_mt5_small_250steps,tr,Turkish,grammar,1,yes,98,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_004144_mt5_xxl,tr,Turkish,grammar,1,yes,152,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_003761_reference,tr,Turkish,grammar,0,no,147,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_000672_mt5_xxl,tr,Turkish,grammar,0,no,107,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_001499_mt5_small,tr,Turkish,grammar,1,yes,94,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_008434_reference,tr,Turkish,grammar,0,no,288,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_007782_reference,tr,Turkish,grammar,1,yes,114,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_003701_mt5_small_250steps,tr,Turkish,grammar,1,yes,294,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_002524_mt5_small_250steps,tr,Turkish,grammar,0,no,76,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_010541_finetuned,tr,Turkish,grammar,0,no,115,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_tr_grammar_017548_1shot,tr,Turkish,grammar,1,yes,128,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009195_mt5_small,vi,Vietnamese,comprehensibility,0,no,127,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_017854_1shot,vi,Vietnamese,comprehensibility,1,yes,77,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_006135_mt5_xxl,vi,Vietnamese,comprehensibility,1,yes,255,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_017647_1shot,vi,Vietnamese,comprehensibility,1,yes,713,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_016526_1shot,vi,Vietnamese,comprehensibility,0,no,214,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_001677_mt5_small_250steps,vi,Vietnamese,comprehensibility,0,no,99,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_015236_finetuned,vi,Vietnamese,comprehensibility,1,yes,70,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_006104_mt5_small_250steps,vi,Vietnamese,comprehensibility,1,yes,33,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_010874_reference,vi,Vietnamese,comprehensibility,1,yes,202,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_017775_1shot,vi,Vietnamese,comprehensibility,0,no,903,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009217_reference,vi,Vietnamese,comprehensibility,0,no,234,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_012793_finetuned,vi,Vietnamese,comprehensibility,1,yes,116,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_004557_reference,vi,Vietnamese,comprehensibility,0,no,903,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_001579_reference,vi,Vietnamese,comprehensibility,1,yes,69,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_003800_reference,vi,Vietnamese,comprehensibility,1,yes,80,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_002607_reference,vi,Vietnamese,comprehensibility,0,no,169,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_012690_finetuned,vi,Vietnamese,comprehensibility,1,yes,132,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009176_reference,vi,Vietnamese,comprehensibility,0,no,229,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009149_mt5_small,vi,Vietnamese,comprehensibility,0,no,128,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_012699_finetuned,vi,Vietnamese,comprehensibility,1,yes,124,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_008988_mt5_small,vi,Vietnamese,comprehensibility,0,no,57,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009213_mt5_xxl,vi,Vietnamese,comprehensibility,0,no,184,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_006129_mt5_xxl,vi,Vietnamese,comprehensibility,1,yes,143,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_008622_mt5_small_250steps,vi,Vietnamese,comprehensibility,0,no,903,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_003880_mt5_xxl,vi,Vietnamese,comprehensibility,0,no,864,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_004464_mt5_small_250steps,vi,Vietnamese,grammar,1,yes,18,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_008654_mt5_small,vi,Vietnamese,grammar,0,no,131,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_006192_mt5_small,vi,Vietnamese,grammar,0,no,215,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_004475_reference,vi,Vietnamese,grammar,1,yes,142,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_001655_mt5_xxl,vi,Vietnamese,grammar,0,no,111,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_012748_finetuned,vi,Vietnamese,grammar,1,yes,111,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_008989_reference,vi,Vietnamese,grammar,1,yes,129,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_008659_mt5_small_250steps,vi,Vietnamese,grammar,0,no,76,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010903_reference,vi,Vietnamese,grammar,0,no,783,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_004419_mt5_small_250steps,vi,Vietnamese,grammar,0,no,310,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016417_1shot,vi,Vietnamese,grammar,0,no,276,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_015285_finetuned,vi,Vietnamese,grammar,1,yes,270,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016446_1shot,vi,Vietnamese,grammar,0,no,84,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_011840_finetuned,vi,Vietnamese,grammar,1,yes,113,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016439_1shot,vi,Vietnamese,grammar,0,no,213,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016399_1shot,vi,Vietnamese,grammar,0,no,233,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_004397_reference,vi,Vietnamese,grammar,1,yes,44,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_006126_mt5_small_250steps,vi,Vietnamese,grammar,0,no,120,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016466_1shot,vi,Vietnamese,grammar,0,no,203,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_003997_mt5_xxl,vi,Vietnamese,grammar,1,yes,216,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_007850_mt5_small_250steps,vi,Vietnamese,grammar,1,yes,35,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016407_1shot,vi,Vietnamese,grammar,0,no,317,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_003796_mt5_small,vi,Vietnamese,grammar,1,yes,91,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_017781_1shot,vi,Vietnamese,grammar,1,yes,172,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_003985_mt5_xxl,vi,Vietnamese,grammar,1,yes,150,0,0,False,False,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_015868_1shot,es-ES,Spanish,main_ideas,0,no,144,1392,175,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012512_finetuned,es-ES,Spanish,main_ideas,1,yes,66,1397,290,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012547_finetuned,es-ES,Spanish,main_ideas,1,yes,134,1399,129,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012426_finetuned,es-ES,Spanish,main_ideas,1,yes,212,1395,299,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012464_finetuned,es-ES,Spanish,main_ideas,0,no,121,1401,132,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012425_finetuned,es-ES,Spanish,main_ideas,1,yes,200,1400,282,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_001004_mt5_small_250steps,es-ES,Spanish,main_ideas,0,no,91,854,161,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_003101_mt5_xxl,es-ES,Spanish,main_ideas,0,no,19,1388,64,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_015836_1shot,es-ES,Spanish,main_ideas,1,yes,105,1400,120,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012443_finetuned,es-ES,Spanish,main_ideas,0,no,101,1399,127,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_015888_1shot,es-ES,Spanish,main_ideas,1,yes,205,1399,68,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012396_finetuned,es-ES,Spanish,main_ideas,0,no,179,1402,241,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012493_mt5_small_250steps,es-ES,Spanish,main_ideas,1,yes,101,1395,167,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_015855_1shot,es-ES,Spanish,main_ideas,0,no,105,1152,214,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012397_mt5_small_250steps,es-ES,Spanish,main_ideas,0,no,119,1402,219,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_015826_1shot,es-ES,Spanish,main_ideas,1,yes,115,854,161,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_010148_mt5_small_250steps,es-ES,Spanish,main_ideas,0,no,161,1398,256,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_006318_mt5_small,es-ES,Spanish,main_ideas,0,no,118,1395,299,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012622_mt5_xxl,es-ES,Spanish,main_ideas,0,no,107,1399,149,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_010328_mt5_small_250steps,es-ES,Spanish,main_ideas,1,yes,103,1402,114,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_006288_mt5_xxl,es-ES,Spanish,main_ideas,1,yes,158,1397,194,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012598_finetuned,es-ES,Spanish,main_ideas,0,no,103,1393,113,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012535_finetuned,es-ES,Spanish,main_ideas,1,yes,228,1395,254,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_012434_finetuned,es-ES,Spanish,main_ideas,0,no,59,1399,179,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_015796_1shot,es-ES,Spanish,main_ideas,1,yes,286,1402,241,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_004936_mt5_small_250steps,es-ES,Spanish,main_ideas,1,yes,122,932,134,True,True,mt5_small_250steps,,,
